qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1sec,q2sec,q1_rank
8347,1029,825,210,20,10,1:08.875,1:08.803,1:09.037,68.875,68.803,7
8348,1029,846,1,4,11,1:08.891,1:08.868,NA,68.891,68.868,8
8349,1029,817,4,3,12,1:09.086,1:08.903,NA,69.086,68.903,11
8350,1029,841,51,99,13,1:09.175,1:08.919,NA,69.175,68.919,12
8351,1029,807,4,27,14,1:09.050,1:08.921,NA,69.05,68.92099999999999,10
8352,1029,815,211,11,15,1:09.288,1:09.035,NA,69.288,69.035,15
8353,1029,826,5,26,16,1:09.320,NA,NA,69.32,NA,16
8354,1029,840,211,18,17,1:09.536,NA,NA,69.536,NA,17
8355,1029,847,3,63,18,1:10.126,NA,NA,70.126,NA,18
8356,1029,9,3,88,19,1:10.614,NA,NA,70.614,NA,19
8358,1030,1,131,44,1,1:35.851,1:35.634,1:34.779,95.851,95.634,1
8359,1030,822,131,77,2,1:36.200,1:35.674,1:34.973,96.2,95.674,3
8360,1030,830,9,33,3,1:36.390,1:36.275,1:35.139,96.39,96.275,4
8361,1030,844,6,16,4,1:36.478,1:35.543,1:35.219,96.47800000000001,95.543,5
8362,1030,20,6,5,5,1:36.963,1:35.786,1:35.339,96.963,95.786,7
8363,1030,848,9,23,6,1:36.102,1:36.718,1:35.682,96.102,96.718,2
8364,1030,846,1,4,7,1:37.545,1:36.764,1:36.436,97.545,96.76400000000001,13
8365,1030,817,4,3,8,1:37.106,1:36.785,1:36.456,97.106,96.785,8
8366,1030,832,1,55,9,1:37.358,1:36.308,1:36.459,97.358,96.30799999999999,10
8367,1030,807,4,27,10,1:37.506,1:36.859,1:36.710,97.506,96.85900000000001,11
8368,1030,815,211,11,11,1:36.961,1:37.055,\N,96.961,97.055,6
8369,1030,842,5,10,12,1:37.198,1:37.089,\N,97.19800000000001,97.089,9
8370,1030,840,211,18,13,1:37.528,1:37.103,\N,97.52799999999999,97.10300000000001,12
8371,1030,826,5,26,14,1:37.683,1:37.141,\N,97.68299999999999,97.14099999999999,14
8372,1030,825,210,20,15,1:37.710,1:37.254,\N,97.71000000000001,97.25399999999999,15
8373,1030,154,210,8,16,1:38.051,\N,\N,98.051,NA,16
8374,1030,841,51,99,17,1:38.114,\N,\N,98.114,NA,17
8375,1030,8,51,7,18,1:38.383,\N,\N,98.38300000000001,NA,18
8376,1030,847,3,63,19,1:38.717,\N,\N,98.717,NA,19
8377,1030,9,3,88,20,1:39.236,\N,\N,99.23599999999999,NA,20
8378,1031,822,131,77,1,1:04.111,1:03.015,1:02.939,64.111,63.015,2
8379,1031,1,131,44,2,1:04.198,1:03.096,1:02.951,64.19800000000001,63.096000000000004,3
8380,1031,830,9,33,3,1:04.024,1:04.000,1:03.477,64.024,64,1
8381,1031,846,1,4,4,1:04.606,1:03.819,1:03.626,64.606,63.819,11
8382,1031,848,9,23,5,1:04.661,1:03.746,1:03.868,64.661,63.746,12
8383,1031,815,211,11,6,1:04.543,1:03.860,1:03.868,64.543,63.86,7
8384,1031,844,6,16,7,1:04.500,1:04.041,1:03.923,64.5,64.041,5
8385,1031,832,1,55,8,1:04.537,1:03.971,1:03.971,64.537,63.971000000000004,6
8386,1031,840,211,18,9,1:04.309,1:03.955,1:04.029,64.309,63.955,4
8387,1031,817,4,3,10,1:04.556,1:04.023,1:04.239,64.556,64.023,9
8388,1031,20,6,5,11,1:04.554,1:04.206,\N,64.554,64.206,8
8389,1031,842,213,10,12,1:04.603,1:04.305,\N,64.603,64.305,10
8390,1031,826,213,26,13,1:05.031,1:04.431,\N,65.031,64.431,14
8391,1031,839,4,31,14,1:04.933,1:04.643,\N,64.93299999999999,64.643,13
8392,1031,154,210,8,15,1:05.094,1:04.691,\N,65.094,64.691,15
8393,1031,825,210,20,16,1:05.164,\N,\N,65.164,NA,16
8394,1031,847,3,63,17,1:05.167,\N,\N,65.167,NA,17
8395,1031,841,51,99,18,1:05.175,\N,\N,65.175,NA,18
8396,1031,8,51,7,19,1:05.224,\N,\N,65.224,NA,19
8397,1031,849,3,6,20,1:05.757,\N,\N,65.757,NA,20
8398,1032,1,131,44,1,1:18.188,1:17.825,1:19.273,78.188,77.825,1
8399,1032,830,9,33,2,1:18.297,1:17.938,1:20.489,78.297,77.938,2
8400,1032,832,1,55,3,1:18.590,1:18.836,1:20.671,78.59,78.836,4
8401,1032,822,131,77,4,1:18.791,1:18.657,1:20.701,78.791,78.657,5
8402,1032,839,4,31,5,1:19.687,1:18.764,1:20.922,79.687,78.764,7
8403,1032,846,1,4,6,1:18.504,1:18.448,1:20.925,78.504,78.44800000000001,3
8404,1032,848,9,23,7,1:20.882,1:19.014,1:21.011,80.882,79.014,14
8405,1032,842,213,10,8,1:20.192,1:18.744,1:21.028,80.19200000000001,78.744,10
8406,1032,817,4,3,9,1:19.662,1:19.229,1:21.192,79.662,79.229,6
8407,1032,20,6,5,10,1:20.243,1:19.545,1:21.651,80.243,79.545,11
8408,1032,844,6,16,11,1:20.871,1:19.628,\N,80.871,79.628,13
8409,1032,847,3,63,12,1:20.382,1:19.636,\N,80.382,79.636,12
8410,1032,840,211,18,13,1:19.697,1:19.645,\N,79.697,79.645,8
8411,1032,826,213,26,14,1:19.824,1:19.717,\N,79.824,79.717,9
8412,1032,825,210,20,15,1:21.140,1:20.211,\N,81.14,80.211,15
8413,1032,8,51,7,16,1:21.140,\N,\N,81.14,NA,15
8414,1032,815,211,11,17,1:21.607,\N,\N,81.607,NA,17
8415,1032,849,3,6,18,1:21.759,\N,\N,81.759,NA,18
8416,1032,841,51,99,19,1:21.831,\N,\N,81.831,NA,19
8418,1033,822,131,77,2,1:15.474,1:14.530,1:13.554,75.474,74.53,7
8419,1033,840,211,18,3,1:14.895,1:15.176,1:14.377,74.895,75.176,2
8420,1033,815,211,11,4,1:14.681,1:15.394,1:14.545,74.681,75.394,1
8421,1033,20,6,5,5,1:15.455,1:15.131,1:14.774,75.455,75.131,6
8422,1033,844,6,16,6,1:15.793,1:15.006,1:14.817,75.793,75.006,13
8423,1033,830,9,33,7,1:15.495,1:14.976,1:14.849,75.495,74.976,8
8424,1033,846,1,4,8,1:15.444,1:15.085,1:14.966,75.444,75.08500000000001,5
8425,1033,832,1,55,9,1:15.281,1:15.267,1:15.027,75.281,75.267,4
8426,1033,842,213,10,10,1:15.767,1:15.508,\N,75.767,75.508,12
8427,1033,817,4,3,11,1:15.848,1:15.661,\N,75.848,75.661,14
8428,1033,847,3,63,12,1:15.585,1:15.698,\N,75.58500000000001,75.69800000000001,9
8429,1033,848,9,23,13,1:15.722,1:15.715,\N,75.722,75.715,11
8430,1033,839,4,31,14,1:15.719,1:15.742,\N,75.719,75.742,10
8431,1033,849,3,6,15,1:16.105,1:16.544,\N,76.105,76.544,15
8432,1033,825,210,20,16,1:16.152,\N,\N,76.152,NA,16
8433,1033,826,213,26,17,1:16.204,\N,\N,76.20400000000001,NA,17
8434,1033,154,210,8,18,1:16.407,\N,\N,76.407,NA,18
8435,1033,841,51,99,19,1:16.506,\N,\N,76.506,NA,19
8436,1033,8,51,7,20,1:16.614,\N,\N,76.614,NA,20
8437,1033,1,131,44,1,1:14.907,1:14.261,1:13.447,74.907,74.261,3
8438,1034,1,131,44,1,1:25.900,1:25.347,1:24.303,85.9,85.34700000000001,2
8439,1034,822,131,77,2,1:25.801,1:25.015,1:24.616,85.801,85.015,1
8440,1034,830,9,33,3,1:26.115,1:26.144,1:25.325,86.115,86.144,3
8441,1034,844,6,16,4,1:26.550,1:26.203,1:25.427,86.55,86.203,9
8442,1034,846,1,4,5,1:26.855,1:26.420,1:25.782,86.855,86.42,15
8443,1034,840,211,18,6,1:26.243,1:26.501,1:25.839,86.243,86.501,4
8444,1034,832,1,55,7,1:26.715,1:26.149,1:25.965,86.715,86.149,12
8445,1034,817,4,3,8,1:26.677,1:26.339,1:26.009,86.67699999999999,86.339,11
8446,1034,839,4,31,9,1:26.396,1:26.252,1:26.209,86.396,86.252,7
8447,1034,20,6,5,10,1:26.469,1:26.455,1:26.339,86.469,86.455,8
8448,1034,842,213,10,11,1:26.343,1:26.501,\N,86.343,86.501,6
8449,1034,848,9,23,12,1:26.565,1:26.545,\N,86.565,86.545,10
8450,1034,807,211,27,13,1:26.327,1:26.566,\N,86.327,86.566,5
8451,1034,826,213,26,14,1:26.774,1:26.744,\N,86.774,86.744,14
8452,1034,847,3,63,15,1:26.732,1:27.092,\N,86.732,87.092,13
8453,1034,825,210,20,16,1:27.158,\N,\N,87.158,NA,16
8454,1034,841,51,99,17,1:27.164,\N,\N,87.164,NA,17
8455,1034,8,51,7,18,1:27.366,\N,\N,87.366,NA,18
8456,1034,154,210,8,19,1:27.643,\N,\N,87.643,NA,19
8457,1034,849,3,6,20,1:27.705,\N,\N,87.705,NA,20
8458,1035,822,131,77,1,1:26.738,1:25.785,1:25.154,86.738,85.785,1
8459,1035,1,131,44,2,1:26.818,1:26.266,1:25.217,86.818,86.26599999999999,2
8460,1035,807,211,27,3,1:27.279,1:26.261,1:26.082,87.279,86.261,9
8461,1035,830,9,33,4,1:27.154,1:26.779,1:26.176,87.154,86.779,4
8462,1035,817,4,3,5,1:27.442,1:26.636,1:26.297,87.44200000000001,86.636,11
8463,1035,840,211,18,6,1:27.187,1:26.674,1:26.428,87.187,86.674,6
8464,1035,842,213,10,7,1:27.154,1:26.523,1:26.534,87.154,86.523,4
8465,1035,844,6,16,8,1:27.427,1:26.709,1:26.614,87.42699999999999,86.709,10
8466,1035,848,9,23,9,1:27.153,1:26.642,1:26.669,87.15299999999999,86.642,3
8467,1035,846,1,4,10,1:27.217,1:26.885,1:26.778,87.217,86.885,7
8468,1035,839,4,31,11,1:27.278,1:27.011,\N,87.27799999999999,87.011,8
8469,1035,20,6,5,12,1:27.612,1:27.078,\N,87.612,87.078,14
8470,1035,832,1,55,13,1:27.450,1:27.083,\N,87.45,87.083,12
8471,1035,154,210,8,14,1:27.519,1:27.254,\N,87.519,87.254,13
8472,1035,847,3,63,15,1:27.757,1:27.455,\N,87.757,87.455,15
8473,1035,826,213,26,16,1:27.882,\N,\N,87.882,NA,16
8474,1035,825,210,20,17,1:28.236,\N,\N,88.236,NA,17
8475,1035,849,3,6,18,1:28.430,\N,\N,88.43,NA,18
8476,1035,841,51,99,19,1:28.433,\N,\N,88.43299999999999,NA,19
8477,1035,8,51,7,20,1:28.493,\N,\N,88.493,NA,20
8478,1036,1,131,44,1,1:16.872,1:16.013,1:15.584,76.872,76.013,1
8479,1036,822,131,77,2,1:17.243,1:16.152,1:15.643,77.243,76.152,4
8480,1036,830,9,33,3,1:17.213,1:16.518,1:16.292,77.213,76.518,3
8481,1036,815,211,11,4,1:17.117,1:16.936,1:16.482,77.117,76.936,2
8482,1036,840,211,18,5,1:17.316,1:16.666,1:16.589,77.316,76.666,6
8483,1036,848,9,23,6,1:17.419,1:17.163,1:17.029,77.419,77.163,8
8484,1036,832,1,55,7,1:17.438,1:16.876,1:17.044,77.438,76.876,9
8485,1036,846,1,4,8,1:17.577,1:17.166,1:17.084,77.577,77.166,11
8486,1036,844,6,16,9,1:17.256,1:16.953,1:17.087,77.256,76.953,5
8487,1036,842,213,10,10,1:17.356,1:16.800,1:17.136,77.356,76.8,7
8488,1036,20,6,5,11,1:17.573,1:17.168,\N,77.57300000000001,77.168,10
8489,1036,826,213,26,12,1:17.676,1:17.192,\N,77.676,77.19200000000001,13
8490,1036,817,4,3,13,1:17.667,1:17.198,\N,77.667,77.19800000000001,12
8491,1036,8,51,7,14,1:17.797,1:17.386,\N,77.797,77.386,15
8492,1036,839,4,31,15,1:17.765,1:17.567,\N,77.765,77.56700000000001,14
8493,1036,825,210,20,16,1:17.908,\N,\N,77.908,NA,16
8494,1036,154,210,8,17,1:18.089,\N,\N,78.089,NA,17
8495,1036,847,3,63,18,1:18.099,\N,\N,78.099,NA,18
8496,1036,849,3,6,19,1:18.532,\N,\N,78.532,NA,19
8497,1036,841,51,99,20,1:18.697,\N,\N,78.697,NA,20
8498,1037,1,131,44,1,1:42.323,1:42.014,1:41.252,102.32300000000001,102.01400000000001,1
8499,1037,822,131,77,2,1:42.534,1:42.126,1:41.763,102.53399999999999,102.126,2
8500,1037,830,9,33,3,1:43.197,1:42.473,1:41.778,103.197,102.473,3
8501,1037,817,4,3,4,1:43.309,1:42.487,1:42.061,103.309,102.487,7
8502,1037,848,9,23,5,1:43.418,1:42.193,1:42.264,103.418,102.193,10
8503,1037,839,4,31,6,1:43.505,1:42.534,1:42.396,103.505,102.53399999999999,11
8504,1037,832,1,55,7,1:43.322,1:42.478,1:42.438,103.322,102.47800000000001,8
8505,1037,815,211,11,8,1:43.349,1:42.670,1:42.532,103.34899999999999,102.67,9
8506,1037,840,211,18,9,1:43.265,1:42.491,1:42.603,103.265,102.491,5
8507,1037,846,1,4,10,1:43.514,1:42.722,1:42.657,103.51400000000001,102.72200000000001,12
8508,1037,826,213,26,11,1:43.267,1:42.730,\N,103.267,102.72999999999999,6
8509,1037,842,213,10,12,1:43.262,1:42.745,\N,103.262,102.745,4
8510,1037,844,6,16,13,1:43.656,1:42.996,\N,103.656,102.99600000000001,15
8511,1037,20,6,5,14,1:43.567,1:43.261,\N,103.56700000000001,103.261,13
8512,1037,847,3,63,15,1:43.630,1:43.468,\N,103.63,103.468,14
8513,1037,8,51,7,16,1:43.743,\N,\N,103.743,NA,16
8514,1037,154,210,8,17,1:43.838,\N,\N,103.838,NA,17
8515,1037,841,51,99,18,1:43.950,\N,\N,103.95,NA,18
8516,1037,849,3,6,19,1:44.138,\N,\N,104.138,NA,19
8517,1037,825,210,20,20,1:44.314,\N,\N,104.314,NA,20
8518,1038,1,131,44,1,1:19.514,1:19.092,1:18.887,79.514,79.092,1
8519,1038,822,131,77,2,1:19.786,1:18.952,1:18.956,79.786,78.952,2
8520,1038,832,1,55,3,1:20.099,1:19.705,1:19.695,80.099,79.705,4
8521,1038,815,211,11,4,1:20.048,1:19.718,1:19.720,80.048,79.718,3
8522,1038,830,9,33,5,1:20.193,1:19.780,1:19.795,80.193,79.78,6
8523,1038,846,1,4,6,1:20.344,1:19.962,1:19.820,80.344,79.962,8
8524,1038,817,4,3,7,1:20.548,1:20.031,1:19.864,80.548,80.031,11
8525,1038,840,211,18,8,1:20.400,1:19.924,1:20.049,80.4,79.924,9
8526,1038,848,9,23,9,1:21.104,1:20.064,1:20.090,81.104,80.064,15
8527,1038,842,213,10,10,1:20.145,1:19.909,1:20.177,80.145,79.90899999999999,5
8528,1038,826,213,26,11,1:20.307,1:20.169,\N,80.307,80.169,7
8529,1038,839,4,31,12,1:20.747,1:20.234,\N,80.747,80.23400000000001,12
8530,1038,844,6,16,13,1:20.443,1:20.273,\N,80.443,80.273,10
8531,1038,8,51,7,14,1:21.010,1:20.926,\N,81.01,80.926,14
8532,1038,825,210,20,15,1:20.869,1:21.573,\N,80.869,81.57300000000001,13
8533,1038,154,210,8,16,1:21.139,\N,\N,81.139,NA,16
8534,1038,20,6,5,17,1:21.151,\N,\N,81.151,NA,17
8535,1038,841,51,99,18,1:21.206,\N,\N,81.206,NA,18
8536,1038,847,3,63,19,1:21.587,\N,\N,81.587,NA,19
8537,1038,849,3,6,20,1:21.717,\N,\N,81.717,NA,20
8538,1039,1,131,44,1,1:15.778,1:15.309,1:15.144,75.778,75.309,2
8539,1039,822,131,77,2,1:15.749,1:15.322,1:15.203,75.749,75.322,1
8540,1039,830,9,33,3,1:16.335,1:15.471,1:15.509,76.33500000000001,75.471,3
8541,1039,848,9,23,4,1:16.527,1:15.914,1:15.954,76.527,75.914,4
8542,1039,844,6,16,5,1:16.698,1:16.324,1:16.270,76.69800000000001,76.324,6
8543,1039,815,211,11,6,1:16.596,1:16.489,1:16.311,76.596,76.489,5
8544,1039,840,211,18,7,1:16.701,1:16.271,1:16.356,76.701,76.271,7
8545,1039,817,4,3,8,1:16.981,1:16.243,1:16.543,76.981,76.243,11
8546,1039,832,1,55,9,1:16.993,1:16.522,1:17.870,76.993,76.52199999999999,12
8547,1039,839,4,31,10,1:16.825,1:16.297,\N,76.825,76.297,8
8548,1039,846,1,4,11,1:16.895,1:16.640,\N,76.895,76.64,9
8549,1039,826,213,26,12,1:16.928,1:16.854,\N,76.928,76.854,10
8550,1039,8,51,7,13,1:17.059,1:16.854,\N,77.059,76.854,13
8551,1039,20,6,5,14,1:17.072,1:16.858,\N,77.072,76.858,15
8552,1039,154,210,8,15,1:17.069,1:17.254,\N,77.069,77.254,14
8553,1039,842,213,10,16,1:17.125,\N,\N,77.125,NA,16
8554,1039,841,51,99,17,1:17.220,\N,\N,77.22,NA,17
8555,1039,847,3,63,18,1:17.232,\N,\N,77.232,NA,18
8556,1039,849,3,6,19,1:17.320,\N,\N,77.32,NA,19
8557,1039,825,210,20,20,1:17.348,\N,\N,77.348,NA,20
8558,1040,1,131,44,1,1:32.983,1:32.835,1:31.304,92.983,92.83500000000001,2
8559,1040,830,9,33,2,1:33.630,1:33.157,1:31.867,93.63,93.157,5
8560,1040,822,131,77,3,1:32.656,1:32.405,1:31.956,92.656,92.405,1
8561,1040,815,211,11,4,1:33.704,1:33.038,1:32.317,93.70400000000001,93.038,7
8562,1040,817,4,3,5,1:33.650,1:32.218,1:32.364,93.65,92.218,6
8563,1040,832,1,55,6,1:33.967,1:32.757,1:32.550,93.967,92.757,12
8564,1040,839,4,31,7,1:33.557,1:33.196,1:32.624,93.557,93.196,4
8565,1040,846,1,4,8,1:33.804,1:33.081,1:32.847,93.804,93.081,9
8566,1040,842,213,10,9,1:33.734,1:33.139,1:33.000,93.73400000000001,93.13900000000001,8
8567,1040,848,9,23,10,1:33.919,1:33.153,1:33.008,93.919,93.15299999999999,11
8568,1040,844,6,16,11,1:34.071,1:33.239,\N,94.071,93.239,14
8569,1040,826,213,26,12,1:33.511,1:33.249,\N,93.511,93.249,3
8570,1040,840,211,18,13,1:33.852,1:33.364,\N,93.852,93.364,10
8571,1040,847,3,63,14,1:34.020,1:33.583,\N,94.02000000000001,93.583,13
8572,1040,20,6,5,15,1:34.134,1:33.609,\N,94.134,93.60900000000001,15
8573,1040,154,210,8,16,1:34.592,\N,\N,94.592,NA,16
8574,1040,841,51,99,17,1:34.594,\N,\N,94.594,NA,17
8575,1040,825,210,20,18,1:34.681,\N,\N,94.681,NA,18
8576,1040,849,3,6,19,1:35.066,\N,\N,95.066,NA,19
8577,1040,8,51,7,20,1:35.267,\N,\N,95.267,NA,20
8578,1041,822,131,77,1,1:26.573,1:25.971,1:25.269,86.57300000000001,85.971,2
8579,1041,1,131,44,2,1:26.620,1:25.390,1:25.525,86.62,85.39,3
8580,1041,830,9,33,3,1:26.319,1:25.467,1:25.562,86.319,85.467,1
8581,1041,844,6,16,4,1:26.857,1:26.240,1:26.035,86.857,86.24,6
8582,1041,848,9,23,5,1:27.126,1:26.285,1:26.047,87.126,86.285,11
8583,1041,817,4,3,6,1:26.836,1:26.096,1:26.223,86.836,86.096,5
8584,1041,839,4,31,7,1:27.086,1:26.364,1:26.242,87.086,86.364,8
8585,1041,846,1,4,8,1:26.829,1:26.316,1:26.458,86.82900000000001,86.316,4
8586,1041,815,211,11,9,1:27.120,1:26.330,1:26.704,87.12,86.33,10
8587,1041,832,1,55,10,1:27.378,1:26.361,1:26.709,87.378,86.361,14
8588,1041,20,6,5,11,1:27.107,1:26.738,\N,87.107,86.738,9
8589,1041,842,213,10,12,1:27.072,1:26.776,\N,87.072,86.776,7
8590,1041,826,213,26,13,1:27.285,1:26.848,\N,87.285,86.848,13
8591,1041,841,51,99,14,1:27.532,1:26.936,\N,87.532,86.936,15
8592,1041,825,210,20,15,1:27.231,1:27.125,\N,87.231,87.125,12
8593,1041,154,210,8,16,1:27.552,\N,\N,87.55199999999999,NA,16
8594,1041,847,3,63,17,1:27.564,\N,\N,87.564,NA,17
8595,1041,849,3,6,18,1:27.812,\N,\N,87.812,NA,18
8596,1041,8,51,7,19,1:27.817,\N,\N,87.81700000000001,NA,19
8597,1041,807,211,27,20,1:28.021,\N,\N,88.021,NA,20
8626,1042,840,211,18,12,1:17.667,1:17.626,NA,77.667,77.626,12
8625,1042,839,4,31,11,1:17.775,1:17.614,NA,77.775,77.614,13
8624,1042,817,4,3,10,1:17.621,1:17.481,NA,77.621,77.481,10
8623,1042,842,213,10,9,1:17.209,1:17.367,1:17.803,77.209,77.367,4
8622,1042,846,1,4,8,1:17.547,1:17.321,1:17.525,77.547,77.321,9
8621,1042,832,1,55,7,1:17.627,1:17.183,1:17.520,77.627,77.18299999999999,11
8620,1042,848,9,23,6,1:17.435,1:17.411,1:17.437,77.435,77.411,7
8619,1042,815,211,11,5,1:17.370,1:17.129,1:17.223,77.37,77.129,5
8618,1042,844,6,16,4,1:17.421,1:17.367,1:17.090,77.42099999999999,77.367,6
8617,1042,830,9,33,3,1:16.879,1:17.038,1:16.904,76.879,77.038,2
8616,1042,822,131,77,2,1:16.945,1:16.466,1:16.754,76.945,76.46600000000001,3
8615,1042,1,131,44,1,1:16.828,1:16.824,1:16.652,76.828,76.824,1
8627,1042,826,213,26,13,1:17.841,1:17.728,NA,77.84100000000001,77.72800000000001,14
8628,1042,847,3,63,14,1:17.931,1:17.788,NA,77.931,77.788,15
8629,1042,20,6,5,15,1:17.446,1:17.919,NA,77.446,77.919,8
8630,1042,8,51,7,16,1:18.201,NA,NA,78.201,NA,16
8631,1042,841,51,99,17,1:18.323,NA,NA,78.32300000000001,NA,17
8632,1042,154,210,8,18,1:18.364,NA,NA,78.364,NA,18
8633,1042,825,210,20,19,1:18.508,NA,NA,78.508,NA,19
8634,1042,849,3,6,20,1:18.777,NA,NA,78.777,NA,20
8635,1043,822,131,77,1,1:14.221,1:14.585,1:13.609,74.221,74.58500000000001,1
8636,1043,1,131,44,2,1:14.229,1:14.643,1:13.706,74.229,74.643,2
8637,1043,830,9,33,3,1:15.034,1:14.974,1:14.176,75.034,74.974,3
8638,1043,842,213,10,4,1:15.183,1:14.681,1:14.502,75.18299999999999,74.681,5
8639,1043,817,4,3,5,1:15.474,1:14.953,1:14.520,75.474,74.953,11
8640,1043,848,9,23,6,1:15.402,1:14.745,1:14.572,75.402,74.745,8
8641,1043,844,6,16,7,1:15.123,1:15.017,1:14.616,75.123,75.017,4
8642,1043,826,213,26,8,1:15.412,1:15.022,1:14.696,75.412,75.022,10
8643,1043,846,1,4,9,1:15.274,1:15.051,1:14.814,75.274,75.051,6
8644,1043,832,1,55,10,1:15.528,1:15.027,1:14.911,75.528,75.027,12
8645,1043,815,211,11,11,1:15.407,1:15.061,\N,75.407,75.061,9
8646,1043,839,4,31,12,1:15.352,1:15.201,\N,75.352,75.201,7
8647,1043,847,3,63,13,1:15.760,1:15.323,\N,75.76,75.32300000000001,14
8648,1043,20,6,5,14,1:15.571,1:15.385,\N,75.571,75.385,13
8649,1043,840,211,18,15,1:15.822,1:15.494,\N,75.822,75.494,15
8650,1043,154,210,8,16,1:15.918,\N,\N,75.918,NA,16
8651,1043,825,210,20,17,1:15.939,\N,\N,75.939,NA,17
8652,1043,8,51,7,18,1:15.953,\N,\N,75.953,NA,18
8653,1043,849,3,6,19,1:15.987,\N,\N,75.987,NA,19
8654,1043,841,51,99,20,1:16.208,\N,\N,76.208,NA,20
8655,1044,840,211,18,1,2:07.467,1:53.372,1:47.765,127.467,113.372,12
8656,1044,830,9,33,2,1:57.485,1:50.293,1:48.055,117.485,110.293,1
8657,1044,815,211,11,3,2:07.614,1:54.097,1:49.321,127.614,114.09700000000001,15
8658,1044,848,9,23,4,1:59.431,1:52.282,1:50.448,119.431,112.282,2
8659,1044,817,4,3,5,2:05.598,1:54.278,1:51.595,125.598,114.27799999999999,7
8660,1044,1,131,44,6,2:07.599,1:52.709,1:52.560,127.599,112.709,14
8661,1044,839,4,31,7,2:06.115,1:53.657,1:52.622,126.115,113.657,8
8662,1044,8,51,7,8,2:01.249,1:53.793,1:52.745,121.249,113.793,3
8663,1044,822,131,77,9,2:07.001,1:53.767,1:53.258,127.001,113.767,9
8664,1044,841,51,99,10,2:07.341,1:53.431,1:57.226,127.341,113.431,11
8665,1044,846,1,4,11,2:07.167,1:54.945,\N,127.167,114.945,10
8666,1044,20,6,5,12,2:03.356,1:55.169,\N,123.356,115.169,4
8667,1044,832,1,55,13,2:07.489,1:55.410,\N,127.489,115.41,13
8668,1044,844,6,16,14,2:04.464,1:56.696,\N,124.464,116.696,5
8669,1044,842,213,10,15,2:05.579,1:58.556,\N,125.579,118.556,6
8670,1044,825,210,20,16,2:08.007,\N,\N,128.007,NA,16
8671,1044,826,213,26,17,2:09.070,\N,\N,129.07,NA,17
8672,1044,847,3,63,18,2:10.017,\N,\N,130.017,NA,18
8673,1044,154,210,8,19,2:12.909,\N,\N,132.909,NA,19
8674,1044,849,3,6,20,2:21.611,\N,\N,141.611,NA,20
8675,1045,1,131,44,1,1:28.343,1:27.586,1:27.264,88.343,87.586,1
8676,1045,822,131,77,2,1:28.767,1:28.063,1:27.553,88.767,88.063,4
8677,1045,830,9,33,3,1:28.885,1:28.025,1:27.678,88.885,88.025,5
8678,1045,848,9,23,4,1:28.732,1:28.749,1:28.274,88.732,88.749,3
8679,1045,815,211,11,5,1:29.178,1:28.894,1:28.322,89.178,88.894,12
8680,1045,817,4,3,6,1:29.005,1:28.648,1:28.417,89.005,88.648,8
8681,1045,839,4,31,7,1:29.203,1:28.937,1:28.419,89.203,88.937,13
8682,1045,842,213,10,8,1:28.971,1:29.008,1:28.448,88.971,89.008,6
8683,1045,846,1,4,9,1:29.464,1:28.877,1:28.542,89.464,88.877,15
8684,1045,826,213,26,10,1:29.158,1:28.944,1:28.618,89.158,88.944,11
8685,1045,20,6,5,11,1:29.142,1:29.149,\N,89.142,89.149,10
8686,1045,844,6,16,12,1:29.137,1:29.165,\N,89.137,89.16499999999999,9
8687,1045,840,211,18,13,1:28.679,1:29.557,\N,88.679,89.557,2
8688,1045,847,3,63,14,1:29.294,1:31.218,\N,89.294,91.218,14
8689,1045,832,1,55,15,1:28.975,\N,\N,88.975,NA,7
8690,1045,841,51,99,16,1:29.491,\N,\N,89.491,NA,16
8691,1045,8,51,7,17,1:29.810,\N,\N,89.81,NA,17
8692,1045,825,210,20,18,1:30.111,\N,\N,90.111,NA,18
8693,1045,154,210,8,19,1:30.138,\N,\N,90.138,NA,19
8694,1045,849,3,6,20,1:30.182,\N,\N,90.182,NA,20
8695,1046,822,131,77,1,0:53.904,0:53.803,0:53.377,53.904,53.803,1
8696,1046,847,131,63,2,0:54.160,0:53.819,0:53.403,54.16,53.819,3
8697,1046,830,9,33,3,0:54.037,0:53.647,0:53.433,54.037,53.647,2
8698,1046,844,6,16,4,0:54.249,0:53.825,0:53.613,54.249,53.825,7
8699,1046,815,211,11,5,0:54.236,0:53.787,0:53.790,54.236,53.787,6
8700,1046,826,213,26,6,0:54.346,0:53.856,0:53.906,54.346,53.856,10
8701,1046,817,4,3,7,0:54.388,0:53.871,0:53.957,54.388,53.871,11
8702,1046,832,1,55,8,0:54.450,0:53.818,0:54.010,54.45,53.818,12
8703,1046,842,213,10,9,0:54.207,0:53.941,0:54.154,54.207,53.941,5
8704,1046,840,211,18,10,0:54.595,0:53.840,0:54.200,54.595,53.84,14
8705,1046,839,4,31,11,0:54.309,0:53.995,NA,54.309,53.995,9
8706,1046,848,9,23,12,0:54.620,0:54.026,NA,54.62,54.026,15
8707,1046,20,6,5,13,0:54.301,0:54.175,NA,54.301,54.175,8
8708,1046,841,51,99,14,0:54.523,0:54.377,NA,54.523,54.377,13
8709,1046,846,1,4,15,0:54.194,0:54.693,NA,54.194,54.693,4
8710,1046,825,210,20,16,0:54.705,NA,NA,54.705,NA,16
