qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1sec,q2sec,q3sec
9346,1081,855,51,24,14,1:43.777,1:43.790,\N,103.777,103.78999999999999,NA
9347,1081,822,51,77,15,1:44.478,1:44.444,\N,104.47800000000001,104.444,NA
9353,1082,830,9,1,1,1:32.219,1:23.746,1:21.299,92.219,83.746,81.299
9354,1082,4,214,14,2,1:32.277,1:24.848,1:21.944,92.277,84.848,81.944
9355,1082,832,6,55,3,1:32.781,1:25.197,1:22.096,92.781,85.197,82.096
9356,1082,1,131,44,4,1:33.841,1:25.543,1:22.891,93.84100000000001,85.543,82.89099999999999
9357,1082,825,210,20,5,1:32.957,1:26.254,1:22.960,92.957,86.254,82.96000000000001
9358,1082,854,210,47,6,1:33.707,1:25.684,1:23.356,93.707,85.684,83.356
9359,1082,839,214,31,7,1:33.012,1:26.135,1:23.529,93.012,86.135,83.529
9360,1082,847,131,63,8,1:33.160,1:24.950,1:23.557,93.16,84.95,83.557
9361,1082,817,1,3,9,1:33.636,1:26.375,1:23.749,93.636,86.375,83.749
9362,1082,855,51,24,10,1:33.692,1:26.116,1:24.030,93.69200000000001,86.116,84.03
9363,1082,822,51,77,11,1:33.689,1:26.788,\N,93.689,86.788,NA
9364,1082,848,3,23,12,1:34.047,1:26.858,\N,94.047,86.858,NA
9365,1082,815,9,11,13,1:33.929,1:33.127,\N,93.929,93.12700000000001,NA
9373,1083,832,6,55,1,1:40.190,1:41.602,1:40.983,100.19,101.602,100.983
9374,1083,830,9,1,2,1:39.129,1:40.655,1:41.055,99.12899999999999,100.655,101.055
9375,1083,844,6,16,3,1:39.846,1:41.247,1:41.298,99.846,101.247,101.298
9376,1083,815,9,11,4,1:40.521,1:42.513,1:41.616,100.521,102.513,101.616
9377,1083,1,131,44,5,1:40.428,1:41.062,1:41.995,100.428,101.062,101.995
9378,1083,846,1,4,6,1:41.515,1:41.821,1:42.084,101.515,101.821,102.084
9379,1083,4,214,14,7,1:41.598,1:42.209,1:42.116,101.598,102.209,102.116
9380,1083,847,131,63,8,1:40.028,1:41.725,1:42.161,100.02799999999999,101.725,102.161
9381,1083,855,51,24,9,1:40.791,1:42.640,1:42.719,100.791,102.64,102.719
9382,1083,849,3,6,10,1:41.998,1:43.273,2:03.095,101.99799999999999,103.273,123.095
9383,1083,842,213,10,11,1:41.680,1:43.702,\N,101.68,103.702,NA
9384,1083,822,51,77,12,1:41.396,1:44.232,\N,101.396,104.232,NA
9385,1083,852,213,22,13,1:41.893,1:44.311,\N,101.893,104.311,NA
9386,1083,817,1,3,14,1:41.933,1:44.355,\N,101.93299999999999,104.35499999999999,NA
9387,1083,839,214,31,15,1:41.730,1:45.190,\N,101.72999999999999,105.19,NA
9393,1084,830,9,1,1,1:05.852,1:05.374,1:04.984,65.852,65.374,64.984
9394,1084,844,6,16,2,1:05.419,1:05.287,1:05.013,65.419,65.287,65.013
9395,1084,832,6,55,3,1:05.660,1:05.576,1:05.066,65.66,65.576,65.066
9396,1084,847,131,63,4,1:06.235,1:05.697,1:05.431,66.235,65.697,65.431
9397,1084,839,214,31,5,1:06.468,1:05.993,1:05.726,66.468,65.993,65.726
9398,1084,825,210,20,6,1:06.366,1:05.894,1:05.879,66.366,65.894,65.879
9399,1084,854,210,47,7,1:06.405,1:06.151,1:06.011,66.405,66.151,66.011
9400,1084,4,214,14,8,1:06.016,1:06.082,1:06.103,66.016,66.082,66.103
9401,1084,1,131,44,9,1:06.079,1:05.475,1:13.151,66.079,65.475,73.151
9402,1084,842,213,10,10,1:06.589,1:06.160,\N,66.589,66.16,NA
9403,1084,848,3,23,11,1:06.516,1:06.230,\N,66.516,66.23,NA
9404,1084,822,51,77,12,1:06.442,1:06.319,\N,66.44200000000001,66.319,NA
9405,1084,815,9,11,13,1:06.143,1:06.458,\N,66.143,66.458,NA
9406,1084,852,213,22,14,1:06.463,1:06.851,\N,66.463,66.851,NA
9407,1084,846,1,4,15,1:06.330,1:25.847,\N,66.33,85.84700000000001,NA
9413,1085,844,6,16,1,1:31.727,1:31.216,1:30.872,91.727,91.21600000000001,90.872
9414,1085,830,9,1,2,1:31.891,1:31.990,1:31.176,91.89099999999999,91.99,91.176
9415,1085,815,9,11,3,1:32.354,1:32.120,1:31.335,92.354,92.12,91.33500000000001
9416,1085,1,131,44,4,1:33.041,1:32.274,1:31.765,93.041,92.274,91.765
9417,1085,846,1,4,5,1:32.672,1:32.777,1:32.032,92.672,92.777,92.032
9418,1085,847,131,63,6,1:33.109,1:32.633,1:32.131,93.10900000000001,92.63300000000001,92.131
9419,1085,4,214,14,7,1:32.819,1:32.631,1:32.552,92.819,92.631,92.55199999999999
9420,1085,852,213,22,8,1:33.394,1:32.836,1:32.780,93.394,92.836,92.78
9421,1085,832,6,55,9,1:32.297,1:31.081,\N,92.297,91.081,NA
9422,1085,825,210,20,10,1:32.756,1:32.649,\N,92.756,92.649,NA
9423,1085,817,1,3,11,1:33.404,1:32.922,\N,93.404,92.922,NA
9424,1085,839,214,31,12,1:33.346,1:33.048,\N,93.346,93.048,NA
9425,1085,822,51,77,13,1:33.034,1:33.052,\N,93.03399999999999,93.05199999999999,NA
9426,1085,20,117,5,14,1:33.285,1:33.276,\N,93.285,93.27600000000001,NA
9427,1085,848,3,23,15,1:33.423,1:33.307,\N,93.423,93.307,NA
9433,1086,847,131,63,1,1:18.407,1:18.154,1:17.377,78.407,78.154,77.377
9434,1086,832,6,55,2,1:18.434,1:17.946,1:17.421,78.434,77.946,77.42099999999999
9435,1086,844,6,16,3,1:18.806,1:17.768,1:17.567,78.806,77.768,77.56700000000001
9436,1086,846,1,4,4,1:18.653,1:18.121,1:17.769,78.65299999999999,78.121,77.769
9437,1086,839,214,31,5,1:18.866,1:18.216,1:18.018,78.866,78.21600000000001,78.018
9438,1086,4,214,14,6,1:18.716,1:17.904,1:18.078,78.71600000000001,77.904,78.078
9439,1086,1,131,44,7,1:18.374,1:18.035,1:18.142,78.374,78.035,78.142
9440,1086,822,51,77,8,1:18.935,1:18.445,1:18.157,78.935,78.445,78.157
9441,1086,817,1,3,9,1:18.775,1:18.198,1:18.379,78.775,78.19800000000001,78.379
9442,1086,830,9,1,10,1:18.509,1:17.703,1:18.823,78.509,77.703,78.82300000000001
9443,1086,815,9,11,11,1:19.118,1:18.516,\N,79.118,78.51599999999999,NA
9444,1086,855,51,24,12,1:18.973,1:18.573,\N,78.973,78.57300000000001,NA
9445,1086,825,210,20,13,1:18.993,1:18.825,\N,78.993,78.825,NA
9446,1086,840,117,18,14,1:19.205,1:19.137,\N,79.205,79.137,NA
9447,1086,854,210,47,15,1:19.164,1:19.202,\N,79.164,79.202,NA
9453,1087,830,9,1,1,1:44.581,1:44.723,1:43.665,104.581,104.723,103.66499999999999
9454,1087,832,6,55,2,1:45.050,1:45.418,1:44.297,105.05,105.418,104.297
9455,1087,815,9,11,3,1:45.377,1:44.794,1:44.462,105.37700000000001,104.794,104.462
9456,1087,844,6,16,4,1:45.572,1:44.551,1:44.553,105.572,104.551,104.553
9457,1087,839,214,31,5,1:46.039,1:45.475,1:45.180,106.039,105.475,105.18
9458,1087,4,214,14,6,1:46.075,1:45.552,1:45.368,106.075,105.55199999999999,105.368
9459,1087,1,131,44,7,1:45.736,1:45.420,1:45.503,105.73599999999999,105.42,105.503
9460,1087,847,131,63,8,1:45.650,1:45.461,1:45.776,105.65,105.461,105.77600000000001
9461,1087,848,3,23,9,1:45.672,1:45.675,1:45.837,105.672,105.675,105.837
9462,1087,846,1,4,10,1:45.745,1:45.603,1:46.178,105.745,105.60300000000001,106.178
9463,1087,817,1,3,11,1:46.212,1:45.767,\N,106.212,105.767,NA
9464,1087,842,213,10,12,1:46.183,1:45.827,\N,106.18299999999999,105.827,NA
9465,1087,855,51,24,13,1:46.178,1:46.085,\N,106.178,106.08500000000001,NA
9466,1087,840,117,18,14,1:46.256,1:46.611,\N,106.256,106.61099999999999,NA
9467,1087,854,210,47,15,1:46.342,1:47.718,\N,106.342,107.718,NA
9473,1088,830,9,1,1,1:11.317,1:10.927,1:10.342,71.31700000000001,70.92699999999999,70.342
9474,1088,844,6,16,2,1:11.443,1:10.988,1:10.363,71.443,70.988,70.363
9475,1088,832,6,55,3,1:11.767,1:10.814,1:10.434,71.767,70.814,70.434
9476,1088,1,131,44,4,1:11.331,1:11.075,1:10.648,71.331,71.075,70.648
9477,1088,815,9,11,5,1:11.641,1:11.314,1:11.077,71.641,71.314,71.077
9478,1088,847,131,63,6,1:11.561,1:10.824,1:11.147,71.561,70.824,71.147
9479,1088,846,1,4,7,1:11.556,1:11.116,1:11.174,71.556,71.116,71.174
9480,1088,854,210,47,8,1:11.741,1:11.420,1:11.442,71.741,71.42,71.44200000000001
9481,1088,852,213,22,9,1:11.427,1:11.428,1:12.556,71.42699999999999,71.428,72.556
9482,1088,840,117,18,10,1:11.568,1:11.416,\N,71.568,71.416,NA
9483,1088,842,213,10,11,1:11.705,1:11.512,\N,71.705,71.512,NA
9484,1088,839,214,31,12,1:11.748,1:11.605,\N,71.748,71.605,NA
9485,1088,4,214,14,13,1:11.667,1:11.613,\N,71.667,71.613,NA
9486,1088,855,51,24,14,1:11.826,1:11.704,\N,71.826,71.70400000000001,NA
9487,1088,848,3,23,15,1:11.695,1:11.802,\N,71.695,71.80199999999999,NA
9493,1089,844,6,16,1,1:21.280,1:21.208,1:20.161,81.28,81.208,80.161
9494,1089,830,9,1,2,1:20.922,1:21.265,1:20.306,80.922,81.265,80.306
9495,1089,832,6,55,3,1:21.348,1:20.878,1:20.429,81.348,80.878,80.429
9496,1089,815,9,11,4,1:21.495,1:21.358,1:21.206,81.495,81.358,81.206
9497,1089,1,131,44,5,1:22.048,1:21.708,1:21.524,82.048,81.708,81.524
9498,1089,847,131,63,6,1:21.785,1:21.747,1:21.542,81.785,81.747,81.542
9499,1089,846,1,4,7,1:22.130,1:21.831,1:21.584,82.13,81.831,81.584
9500,1089,817,1,3,8,1:22.139,1:21.855,1:21.925,82.139,81.855,81.925
9501,1089,842,213,10,9,1:22.010,1:22.062,1:22.648,82.01,82.062,82.648
9502,1089,4,214,14,10,1:22.089,1:21.861,\N,82.089,81.861,NA
9503,1089,839,214,31,11,1:22.166,1:22.130,\N,82.166,82.13,NA
9504,1089,822,51,77,12,1:22.254,1:22.235,\N,82.254,82.235,NA
9505,1089,856,3,45,13,1:22.567,1:22.471,\N,82.56700000000001,82.471,NA
9506,1089,855,51,24,14,1:22.003,1:22.577,\N,82.003,82.577,NA
9513,1091,844,6,16,1,1:54.129,1:52.343,1:49.412,114.12899999999999,112.343,109.412
9514,1091,815,9,11,2,1:54.404,1:52.818,1:49.434,114.404,112.818,109.434
9515,1091,1,131,44,3,1:53.161,1:52.691,1:49.466,113.161,112.691,109.46600000000001
9516,1091,832,6,55,4,1:54.559,1:53.219,1:49.583,114.559,113.219,109.583
9517,1091,4,214,14,5,1:55.360,1:53.127,1:49.966,115.36,113.12700000000001,109.96600000000001
9518,1091,846,1,4,6,1:55.914,1:53.942,1:50.584,115.914,113.94200000000001,110.584
9519,1091,842,213,10,7,1:55.606,1:53.546,1:51.211,115.606,113.54599999999999,111.211
9520,1091,830,9,1,8,1:53.057,1:52.723,1:51.395,113.057,112.723,111.39500000000001
9521,1091,825,210,20,9,1:55.103,1:54.006,1:51.573,115.10300000000001,114.006,111.57300000000001
9522,1091,852,213,22,10,1:55.314,1:53.848,1:51.983,115.314,113.848,111.983
9523,1091,847,131,63,11,1:54.633,1:54.012,\N,114.63300000000001,114.012,NA
9524,1091,840,117,18,12,1:55.629,1:54.211,\N,115.62899999999999,114.211,NA
9525,1091,854,210,47,13,1:55.736,1:54.370,\N,115.73599999999999,114.37,NA
9526,1091,20,117,5,14,1:55.602,1:54.380,\N,115.602,114.38,NA
9527,1091,855,51,24,15,1:55.375,1:55.518,\N,115.375,115.518,NA
9533,1092,830,9,1,1,1:30.224,1:30.346,1:29.304,90.224,90.346,89.304
9534,1092,844,6,16,2,1:30.402,1:30.486,1:29.314,90.402,90.486,89.314
9535,1092,832,6,55,3,1:30.336,1:30.444,1:29.361,90.336,90.444,89.361
9536,1092,815,9,11,4,1:30.622,1:29.925,1:29.709,90.622,89.925,89.709
9537,1092,839,214,31,5,1:30.696,1:30.357,1:30.165,90.696,90.357,90.16499999999999
9538,1092,1,131,44,6,1:30.906,1:30.443,1:30.261,90.906,90.443,90.261
9539,1092,4,214,14,7,1:30.603,1:30.343,1:30.322,90.60300000000001,90.343,90.322
9540,1092,847,131,63,8,1:30.865,1:30.465,1:30.389,90.865,90.465,90.389
9541,1092,20,117,5,9,1:31.256,1:30.656,1:30.554,91.256,90.656,90.554
9542,1092,846,1,4,10,1:30.881,1:30.473,1:31.003,90.881,90.473,91.003
9543,1092,817,1,3,11,1:30.880,1:30.659,\N,90.88,90.65899999999999,NA
9544,1092,822,51,77,12,1:31.226,1:30.709,\N,91.226,90.709,NA
9545,1092,852,213,22,13,1:31.130,1:30.808,\N,91.13,90.80799999999999,NA
9546,1092,855,51,24,14,1:30.894,1:30.953,\N,90.894,90.953,NA
9547,1092,854,210,47,15,1:31.152,1:31.439,\N,91.152,91.439,NA
9553,1093,832,6,55,1,1:35.297,1:35.590,1:34.356,95.297,95.59,94.356
9554,1093,844,6,16,2,1:35.795,1:35.246,1:34.421,95.795,95.24600000000001,94.42099999999999
9555,1093,830,9,1,3,1:35.864,1:35.294,1:34.448,95.864,95.294,94.44800000000001
9556,1093,815,9,11,4,1:36.163,1:35.864,1:34.645,96.163,95.864,94.64500000000001
9557,1093,1,131,44,5,1:36.148,1:35.732,1:34.947,96.148,95.732,94.947
9558,1093,847,131,63,6,1:36.195,1:35.692,1:34.988,96.195,95.69200000000001,94.988
9559,1093,840,117,18,7,1:36.860,1:36.032,1:35.598,96.86,96.032,95.598
9560,1093,846,1,4,8,1:36.465,1:36.341,1:35.690,96.465,96.34100000000001,95.69
9561,1093,4,214,14,9,1:36.446,1:35.988,1:35.876,96.446,95.988,95.876
9562,1093,822,51,77,10,1:36.746,1:36.321,1:36.319,96.74600000000001,96.321,96.319
9563,1093,848,3,23,11,1:36.932,1:36.368,\N,96.932,96.368,NA
9564,1093,20,117,5,12,1:36.695,1:36.398,\N,96.695,96.398,NA
9565,1093,842,213,10,13,1:36.577,1:36.740,\N,96.577,96.74000000000001,NA
9566,1093,855,51,24,14,1:36.656,1:36.970,\N,96.656,96.97,NA
9567,1093,852,213,22,15,1:36.808,1:37.147,\N,96.80799999999999,97.14699999999999,NA
9573,1094,830,9,1,1,1:19.222,1:18.566,1:17.775,79.22200000000001,78.566,77.775
9574,1094,847,131,63,2,1:19.583,1:18.565,1:18.079,79.583,78.565,78.07900000000001
9575,1094,1,131,44,3,1:19.169,1:18.552,1:18.084,79.169,78.55199999999999,78.084
9576,1094,815,9,11,4,1:19.706,1:18.615,1:18.128,79.706,78.615,78.128
9577,1094,832,6,55,5,1:19.566,1:18.560,1:18.351,79.566,78.56,78.351
9578,1094,822,51,77,6,1:19.523,1:18.762,1:18.401,79.523,78.762,78.401
9579,1094,844,6,16,7,1:19.505,1:19.109,1:18.555,79.505,79.10900000000001,78.555
9580,1094,846,1,4,8,1:19.857,1:19.119,1:18.721,79.857,79.119,78.721
9581,1094,4,214,14,9,1:20.006,1:19.272,1:18.939,80.006,79.27199999999999,78.939
9582,1094,839,214,31,10,1:19.945,1:19.081,1:19.010,79.945,79.081,79.01
9583,1094,817,1,3,11,1:20.279,1:19.325,\N,80.279,79.325,NA
9584,1094,855,51,24,12,1:20.283,1:19.476,\N,80.283,79.476,NA
9585,1094,852,213,22,13,1:19.907,1:19.589,\N,79.907,79.589,NA
9586,1094,842,213,10,14,1:20.256,1:19.672,\N,80.256,79.672,NA
9587,1094,825,210,20,15,1:20.293,1:19.833,\N,80.293,79.833,NA
9593,1095,825,210,20,1,1:13.954,1:11.410,1:11.674,73.95400000000001,71.41,71.674
9594,1095,830,9,1,2,1:13.625,1:10.881,1:11.877,73.625,70.881,71.877
9595,1095,847,131,63,3,1:14.427,1:11.318,1:12.059,74.42699999999999,71.318,72.059
9596,1095,846,1,4,4,1:13.106,1:11.377,1:12.263,73.106,71.377,72.263
9597,1095,832,6,55,5,1:14.680,1:10.890,1:12.357,74.68,70.89,72.357
9598,1095,839,214,31,6,1:14.663,1:11.587,1:12.425,74.663,71.587,72.425
9599,1095,4,214,14,7,1:13.542,1:11.394,1:12.504,73.542,71.394,72.504
9600,1095,1,131,44,8,1:13.403,1:11.539,1:12.611,73.403,71.539,72.611
9601,1095,815,9,11,9,1:13.613,1:11.456,1:15.601,73.613,71.456,75.601
9602,1095,844,6,16,10,1:14.486,1:10.950,NA,74.486,70.95,NA
9603,1095,848,3,23,11,1:14.324,1:11.631,NA,74.324,71.631,NA
9604,1095,842,213,10,12,1:14.371,1:11.675,NA,74.371,71.675,NA
9605,1095,20,117,5,13,1:13.597,1:11.678,NA,73.597,71.678,NA
9606,1095,817,1,3,14,1:14.931,1:12.140,NA,74.931,72.14,NA
9612,1095,840,117,18,15,1:14.398,1:12.210,\N,74.398,72.21000000000001,NA
9613,1096,830,9,1,1,1:24.754,1:24.622,1:23.824,84.754,84.622,83.824
9614,1096,815,9,11,2,1:24.820,1:24.419,1:24.052,84.82,84.419,84.05199999999999
9615,1096,844,6,16,3,1:25.211,1:24.517,1:24.092,85.211,84.517,84.092
9616,1096,832,6,55,4,1:25.090,1:24.521,1:24.242,85.09,84.521,84.242
9617,1096,1,131,44,5,1:25.594,1:24.774,1:24.508,85.594,84.774,84.508
9618,1096,847,131,63,6,1:25.545,1:24.940,1:24.511,85.545,84.94,84.511
9619,1096,846,1,4,7,1:25.387,1:24.903,1:24.769,85.387,84.90299999999999,84.769
9620,1096,839,214,31,8,1:25.735,1:25.007,1:24.830,85.735,85.007,84.83
9621,1096,20,117,5,9,1:25.523,1:24.974,1:24.961,85.523,84.974,84.961
9622,1096,817,1,3,10,1:25.766,1:25.068,1:25.045,85.76599999999999,85.068,85.045
9623,1096,4,214,14,11,1:25.782,1:25.096,\N,85.782,85.096,NA
9624,1096,852,213,22,12,1:25.630,1:25.219,\N,85.63,85.219,NA
9625,1096,854,210,47,13,1:25.711,1:25.225,\N,85.711,85.225,NA
9626,1096,840,117,18,14,1:25.741,1:25.359,\N,85.741,85.35900000000001,NA
9627,1096,855,51,24,15,1:25.594,1:25.408,\N,85.594,85.408,NA
9633,1098,830,9,1,1,1:31.295,1:30.503,1:29.708,91.295,90.503,89.708
9634,1098,815,9,11,2,1:31.479,1:30.746,1:29.846,91.479,90.746,89.846
9635,1098,844,6,16,3,1:31.094,1:30.282,1:30.000,91.094,90.282,90
9636,1098,832,6,55,4,1:30.993,1:30.515,1:30.154,90.993,90.515,90.154
9637,1098,4,117,14,5,1:31.158,1:30.645,1:30.336,91.158,90.645,90.336
9638,1098,847,131,63,6,1:31.057,1:30.507,1:30.340,91.057,90.507,90.34
9639,1098,1,131,44,7,1:31.543,1:30.513,1:30.384,91.543,90.513,90.384
9640,1098,840,117,18,8,1:31.184,1:31.127,1:30.836,91.184,91.127,90.836
9641,1098,839,214,31,9,1:31.508,1:30.914,1:30.984,91.508,90.914,90.98400000000001
9642,1098,807,210,27,10,1:31.204,1:30.809,\N,91.20400000000001,90.809,NA
9643,1098,846,1,4,11,1:31.652,1:31.381,\N,91.652,91.381,NA
9644,1098,822,51,77,12,1:31.504,1:31.443,\N,91.504,91.443,NA
9645,1098,855,51,24,13,1:31.615,1:31.473,\N,91.615,91.473,NA
9646,1098,852,213,22,14,1:31.400,1:32.510,\N,91.4,92.50999999999999,NA
9653,1099,815,9,11,1,1:29.244,1:28.635,1:28.265,89.244,88.635,88.265
9654,1099,844,6,16,2,1:29.376,1:28.903,1:28.420,89.376,88.90299999999999,88.42
9655,1099,4,117,14,3,1:29.298,1:28.757,1:28.730,89.298,88.757,88.73
9656,1099,847,131,63,4,1:29.592,1:29.132,1:28.857,89.592,89.132,88.857
9657,1099,832,6,55,5,1:29.411,1:28.957,1:28.931,89.411,88.957,88.931
9658,1099,840,117,18,6,1:29.335,1:28.962,1:28.945,89.33500000000001,88.962,88.945
9659,1099,839,214,31,7,1:29.707,1:29.255,1:29.078,89.707,89.255,89.078
9660,1099,1,131,44,8,1:29.689,1:29.374,1:29.223,89.689,89.374,89.223
9661,1099,857,1,81,9,1:29.706,1:29.378,1:29.243,89.706,89.378,89.243
9662,1099,842,214,10,10,1:29.890,1:29.411,1:29.357,89.89,89.411,89.357
9663,1099,807,210,27,11,1:29.547,1:29.451,NA,89.547,89.451,NA
9664,1099,855,51,24,12,1:29.654,1:29.461,NA,89.654,89.461,NA
9665,1099,825,210,20,13,1:29.744,1:29.634,NA,89.744,89.634,NA
9666,1099,822,51,77,14,1:29.929,1:29.668,NA,89.929,89.668,NA
9667,1099,830,9,1,15,1:28.761,1:49.953,NA,88.761,109.953,NA
9673,1100,830,9,1,1,1:17.384,1:17.056,1:16.732,77.384,77.056,76.732
9674,1100,847,131,63,2,1:17.654,1:17.513,1:16.968,77.654,77.513,76.968
9675,1100,1,131,44,3,1:17.689,1:17.551,1:17.104,77.689,77.551,77.104
9676,1100,4,117,14,4,1:17.832,1:17.283,1:17.139,77.832,77.283,77.139
9677,1100,832,6,55,5,1:17.928,1:17.349,1:17.270,77.928,77.349,77.27
9678,1100,840,117,18,6,1:17.873,1:17.616,1:17.308,77.873,77.616,77.30799999999999
9679,1100,844,6,16,7,1:18.218,1:17.390,1:17.369,78.218,77.39,77.369
9680,1100,848,3,23,8,1:17.962,1:17.761,1:17.609,77.962,77.761,77.60900000000001
9681,1100,842,214,10,9,1:18.312,1:17.574,1:17.675,78.312,77.574,77.675
9682,1100,807,210,27,10,1:18.029,1:17.412,1:17.735,78.029,77.412,77.735
9683,1100,839,214,31,11,1:17.770,1:17.768,NA,77.77,77.768,NA
9684,1100,852,213,22,12,1:18.471,1:18.099,NA,78.471,78.099,NA
9685,1100,846,1,4,13,1:18.243,1:18.119,NA,78.243,78.119,NA
9686,1100,825,210,20,14,1:18.159,1:18.129,NA,78.15899999999999,78.129,NA
9687,1100,856,213,21,15,1:18.450,1:18.335,NA,78.45,78.33500000000001,NA
9693,1101,844,6,16,1,1:41.269,1:41.037,1:40.203,101.269,101.037,100.203
9694,1101,830,9,1,2,1:41.398,1:40.822,1:40.391,101.398,100.822,100.39099999999999
9695,1101,815,9,11,3,1:41.756,1:41.131,1:40.495,101.756,101.131,100.495
9696,1101,832,6,55,4,1:42.197,1:41.369,1:41.016,102.197,101.369,101.01599999999999
9697,1101,1,131,44,5,1:42.113,1:41.650,1:41.177,102.113,101.65,101.17699999999999
9698,1101,4,117,14,6,1:41.720,1:41.370,1:41.253,101.72,101.37,101.253
9699,1101,846,1,4,7,1:42.154,1:41.485,1:41.281,102.154,101.485,101.281
9700,1101,852,213,22,8,1:42.234,1:41.569,1:41.581,102.23400000000001,101.569,101.581
9701,1101,840,117,18,9,1:42.524,1:41.576,1:41.611,102.524,101.576,101.61099999999999
9702,1101,857,1,81,10,1:42.455,1:41.636,1:41.611,102.455,101.636,101.61099999999999
9703,1101,847,131,63,11,1:42.073,1:41.654,NA,102.07300000000001,101.654,NA
9704,1101,839,214,31,12,1:42.622,1:41.798,NA,102.622,101.798,NA
9705,1101,848,3,23,13,1:42.171,1:41.818,NA,102.17099999999999,101.818,NA
9706,1101,822,51,77,14,1:42.582,1:42.259,NA,102.582,102.259,NA
9707,1101,858,3,2,15,1:42.242,1:42.395,NA,102.24199999999999,102.39500000000001,NA
9713,1102,815,9,11,1,1:27.713,1:27.328,1:26.841,87.713,87.328,86.84100000000001
9714,1102,4,117,14,2,1:28.179,1:27.097,1:27.202,88.179,87.09700000000001,87.202
9715,1102,832,6,55,3,1:27.686,1:27.148,1:27.349,87.686,87.148,87.349
9716,1102,825,210,20,4,1:27.809,1:27.673,1:27.767,87.809,87.673,87.767
9717,1102,842,214,10,5,1:28.061,1:27.612,1:27.786,88.061,87.612,87.786
9718,1102,847,131,63,6,1:28.086,1:27.743,1:27.804,88.086,87.743,87.804
9719,1102,844,6,16,7,1:27.713,1:26.964,1:27.861,87.713,86.964,87.861
9720,1102,839,214,31,8,1:27.872,1:27.444,1:27.935,87.872,87.444,87.935
9721,1102,830,9,1,9,1:27.363,1:26.814,\N,87.363,86.814,NA
9722,1102,822,51,77,10,1:27.864,1:27.564,\N,87.864,87.564,NA
9723,1102,848,3,23,11,1:28.234,1:27.795,\N,88.23400000000001,87.795,NA
9724,1102,807,210,27,12,1:27.945,1:27.903,\N,87.945,87.90299999999999,NA
9725,1102,1,131,44,13,1:27.846,1:27.975,\N,87.846,87.975,NA
9726,1102,855,51,24,14,1:28.180,1:28.091,\N,88.18,88.09100000000001,NA
9727,1102,856,213,21,15,1:28.325,1:28.395,\N,88.325,88.395,NA
9733,1104,830,9,1,1,1:12.386,1:11.908,1:11.365,72.386,71.908,71.365
9734,1104,4,117,14,2,1:12.886,1:12.107,1:11.449,72.886,72.107,71.449
9735,1104,844,6,16,3,1:12.912,1:12.103,1:11.471,72.912,72.103,71.471
9736,1104,839,214,31,4,1:12.967,1:12.248,1:11.553,72.967,72.248,71.553
9737,1104,832,6,55,5,1:12.717,1:12.210,1:11.630,72.717,72.21000000000001,71.63
9738,1104,1,131,44,6,1:12.872,1:12.156,1:11.725,72.872,72.156,71.725
9739,1104,842,214,10,7,1:13.033,1:12.169,1:11.933,73.033,72.169,71.93299999999999
9740,1104,847,131,63,8,1:12.769,1:12.151,1:11.964,72.769,72.151,71.964
9741,1104,852,213,22,9,1:12.642,1:12.249,1:12.082,72.642,72.249,72.082
9742,1104,846,1,4,10,1:12.877,1:12.377,1:12.254,72.877,72.377,72.254
9743,1104,857,1,81,11,1:13.006,1:12.395,\N,73.006,72.395,NA
9744,1104,856,213,21,12,1:13.054,1:12.428,\N,73.054,72.428,NA
9745,1104,848,3,23,13,1:12.706,1:12.527,\N,72.706,72.527,NA
9746,1104,840,117,18,14,1:12.722,1:12.623,\N,72.722,72.623,NA
9747,1104,822,51,77,15,1:13.038,1:12.625,\N,73.038,72.625,NA
9753,1105,830,9,1,1,1:13.615,1:12.760,1:12.272,73.615,72.76,72.272
9754,1105,832,6,55,2,1:13.411,1:12.790,1:12.734,73.411,72.78999999999999,72.734
9755,1105,846,1,4,3,1:13.295,1:12.776,1:12.792,73.295,72.776,72.792
9756,1105,842,214,10,4,1:13.471,1:13.186,1:12.816,73.471,73.186,72.816
9757,1105,1,131,44,5,1:12.937,1:12.999,1:12.818,72.937,72.999,72.818
9758,1105,840,117,18,6,1:13.766,1:13.082,1:12.994,73.766,73.082,72.994
9759,1105,839,214,31,7,1:13.433,1:13.001,1:13.083,73.43299999999999,73.001,73.083
9760,1105,807,210,27,8,1:13.420,1:13.283,1:13.229,73.42,73.283,73.229
9761,1105,4,117,14,9,1:13.747,1:13.098,1:13.507,73.747,73.098,73.507
9762,1105,857,1,81,10,1:13.691,1:13.059,1:13.682,73.691,73.059,73.682
9763,1105,815,9,11,11,1:13.874,1:13.334,\N,73.874,73.334,NA
9764,1105,847,131,63,12,1:13.326,1:13.447,\N,73.326,73.447,NA
9765,1105,855,51,24,13,1:13.677,1:13.521,\N,73.67699999999999,73.521,NA
9766,1105,856,213,21,14,1:13.581,1:14.083,\N,73.581,74.083,NA
9767,1105,852,213,22,15,1:13.862,1:14.477,\N,73.862,74.477,NA
9773,1106,830,9,1,1,1:20.851,1:19.092,1:25.858,80.851,79.092,85.858
9774,1106,807,210,27,2,1:22.730,1:20.305,1:27.102,82.73,80.305,87.102
9775,1106,4,117,14,3,1:21.481,1:19.776,1:27.286,81.481,79.776,87.286
